"playerID","yearID","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","IBB","SO","SH","SF","HBP","GIDP"
"THoney196",2010,"Thunder Bay Border Cats","Northwoods League",33,79,6,9,2,0,1,5,0,0,19,0,49,7,0,1,0
"BAliso197",2010,"Alfred Thunder","New York Collegiate",33,89,9,20,2,3,0,10,2,0,12,0,30,0,0,3,3
"PYarme198",2010,"MV Dawgs","New York Collegiate",33,128,11,37,3,2,2,19,8,2,13,0,27,0,0,0,1
"BBridg199",2010,"Statesville Owls","Southern Collegiate League",33,93,12,19,2,1,0,11,8,2,9,0,22,1,0,1,1
"BBridg199",2011,"Statesville Owls","Southern Collegiate League",39,126,17,37,6,0,3,9,7,2,10,0,20,0,0,5,3
"KKolat200",2010,"Tennessee Tornado","Southern Collegiate League",33,95,17,24,3,0,1,9,7,1,12,0,8,0,0,3,0
"MEstra201",2010,"Alexandria Aces","Texas Collegiate League",33,95,12,23,2,1,0,9,2,2,14,0,25,0,0,0,0
"APratt202",2010,"North Texas Copperheads","Texas Collegiate League",33,94,7,12,3,1,1,9,0,2,18,0,35,0,0,0,0
"JDavis203",2010,"Torrington Titans","Atlantic Collegiate",32,79,15,17,2,1,0,4,3,0,12,0,20,0,0,10,0
"AFredr205",2010,"Torrington Titans","Atlantic Collegiate",32,84,13,13,1,0,0,5,1,0,17,0,12,0,0,4,0
"ELinar206",2010,"North Jersey Eagles","Atlantic Collegiate",32,76,5,12,1,1,0,7,2,0,18,0,26,0,0,2,0
"ESquer207",2010,"Sag Harbor Whalers","Atlantic Collegiate",32,107,19,29,6,0,1,8,2,1,24,0,15,0,0,2,0
"SMark208",2010,"Herndon Braves","Cal Ripken League",32,103,14,21,1,1,0,8,3,2,14,0,20,7,1,3,3
"BYeung209",2010,"Silver Spring-Takoma T-Bolts","Cal Ripken League",32,112,5,20,2,0,0,6,0,1,11,0,23,4,1,0,2
"BYeung209",2011,"Fayetteville SwampDogs","Coastal Plain League",33,87,9,19,1,0,1,7,3,1,8,0,18,1,1,2,2
"BYeung209",2012,"Harrisonburg Turks","Valley League",49,162,23,40,15,1,4,23,0,0,18,0,49,1,1,1,2
"CCentr210",2010,"Team Vegas","California Collegiate League",32,65,12,13,2,0,0,8,4,1,13,0,11,3,0,0,3
"CCentr210",2011,"Team Vegas","California Collegiate League",1,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"CCentr210",2012,"Team Vegas","California Collegiate League",5,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"PRoede211",2010,"Orlando Mavericks","Florida Collegiate League",32,110,9,28,3,0,1,12,0,1,11,0,16,0,1,1,4
"PDeao212",2010,"Nevada Griffons","MINK League",32,109,18,32,6,2,3,18,3,1,12,0,28,3,0,3,0
"AJames213",2010,"Omaha Diamond Spirit","MINK League",32,81,3,16,3,0,0,10,2,0,5,0,22,4,1,0,5
"TRaine214",2010,"Clarinda As","MINK League",32,98,18,22,2,0,0,6,11,4,13,0,20,1,0,3,1
"DHaugh215",2010,"New Bedford Bay Sox","New England Collegiate League",32,100,10,19,5,0,1,7,2,1,13,0,20,2,1,2,3
"DHaugh215",2011,"New Bedford Bay Sox","New England Collegiate League",29,97,4,17,2,1,0,8,1,0,6,0,28,0,0,0,1
"RMcnul216",2010,"Statesville Owls","Southern Collegiate League",32,82,12,12,5,1,0,16,6,1,16,0,25,0,0,13,3
"MNiema217",2010,"Victoria Generals","Texas Collegiate League",32,89,19,17,5,1,0,10,9,2,22,0,14,0,0,0,0
"TThomp218",2010,"Waynesboro Generals","Valley League",32,92,17,24,2,2,0,12,3,4,14,0,21,1,1,3,0
"JCande219",2010,"Westhampton Aviators","Atlantic Collegiate",31,59,2,9,2,0,0,5,0,0,4,0,16,0,0,1,0
"JCande219",2011,"Westhampton Aviators","Atlantic Collegiate",36,88,11,21,3,0,5,17,0,3,7,0,20,0,0,3,0
"JCande219",2012,"Westhampton Aviators","Atlantic Collegiate",34,119,20,31,7,0,3,12,6,2,12,0,32,0,0,3,0
"SFich220",2010,"Sag Harbor Whalers","Atlantic Collegiate",31,111,8,28,6,0,1,16,0,0,9,0,24,0,0,1,0
"PKrieg221",2010,"Jersey Pilots","Atlantic Collegiate",31,101,21,30,4,0,0,11,3,0,8,0,23,0,0,0,0
"MManda222",2010,"Southampton Breakers","Atlantic Collegiate",31,109,15,33,6,0,7,16,1,0,12,0,15,0,0,3,0
"MManda222",2011,"Southern Maryland Nationals","Cal Ripken League",34,120,25,37,8,1,5,26,0,1,13,0,16,0,2,2,1
"KPond224",2010,"SM Packers","California Collegiate League",31,100,16,27,7,1,2,19,1,1,19,0,27,1,0,4,1
"TBoyd225",2010,"Florence RedWolves","Coastal Plain League",31,87,14,17,3,0,0,5,2,2,10,0,12,5,0,0,1
"TBoyd225",2011,"Morehead City Marlins","Coastal Plain League",19,45,3,11,0,0,0,2,2,0,6,0,14,1,0,3,0
"PCurti227",2010,"Hamilton Joes","Great Lakes Collegiate League",31,105,18,31,2,4,0,9,9,9,4,0,15,1,0,2,3
"PCurti227",2011,"Hamilton Joes","Great Lakes Collegiate League",28,86,16,24,3,1,0,13,5,0,1,0,16,1,0,3,2
"DSchwa228",2010,"Licking County Settlers","Great Lakes Collegiate League",31,94,13,25,4,0,0,8,4,5,11,0,12,7,0,3,0
"DSchwa228",2011,"Licking County Settlers","Great Lakes Collegiate League",39,152,31,47,3,0,2,12,6,1,12,0,32,1,0,6,3
"JRober229",2010,"Kamuela Paniolos","Hawaii Collegiate League",31,122,21,34,9,0,0,14,12,0,13,0,14,1,0,2,5
"AWolfe230",2010,"Kamuela Paniolos","Hawaii Collegiate League",31,101,19,17,2,2,0,3,12,2,21,0,23,5,0,6,1
"CCowan231",2010,"Clarinda As","MINK League",31,102,15,28,5,1,3,15,4,0,6,0,34,0,0,1,3
"CCowan231",2011,"Clarinda As","MINK League",29,113,14,24,2,1,3,18,1,1,15,0,25,0,1,0,1
"LGrave232",2010,"Ozark Generals","MINK League",31,101,23,29,6,0,0,7,5,5,17,0,14,3,2,2,1
"BJarab233",2010,"Ozark Generals","MINK League",31,85,9,20,6,0,0,9,1,0,6,0,13,2,0,1,3
"SMaier234",2010,"Bristol Collegiate","New England Collegiate League",31,90,11,25,3,1,0,8,5,2,12,0,20,4,0,2,0
"SMaier234",2011,"Mystic Schooners","New England Collegiate League",28,98,10,16,5,1,1,6,3,1,5,0,34,2,1,2,0
"MCornw235",2010,"Wisconsin Rapids Rafters","Northwoods League",31,112,14,28,1,1,0,6,3,2,12,0,10,3,0,1,2
"RAvery236",2010,"Cooperstown Hawkeyes","New York Collegiate",31,116,16,36,8,3,2,30,1,1,8,0,16,2,0,2,0
"CGoegg238",2010,"Webster Yankees","New York Collegiate",31,96,14,31,2,1,0,16,1,2,15,0,22,4,0,4,6
"CGoegg238",2011,"Webster Yankees","New York Collegiate",27,89,12,21,2,0,0,7,0,1,13,0,4,5,1,2,3
"KLiddl239",2010,"Niagara Power","New York Collegiate",31,99,15,19,3,1,0,14,1,0,5,0,22,1,0,14,2
"THandz240",2010,"Carolina Stingers","Southern Collegiate League",31,106,27,26,6,1,1,15,13,2,18,0,33,1,1,4,2
"THandz240",2011,"Silver Spring-Takoma T-Bolts","Cal Ripken League",16,55,9,17,4,0,2,9,2,1,5,0,16,3,2,1,0
"ZHutto241",2010,"Asheville Redbirds","Southern Collegiate League",31,64,7,15,0,1,0,8,0,0,11,0,11,1,1,0,4
"BMaddo242",2010,"Tennessee Tornado","Southern Collegiate League",31,103,15,33,9,0,2,18,5,0,11,0,21,0,1,1,0
"CSanta243",2010,"Tennessee Tornado","Southern Collegiate League",31,103,20,36,6,2,3,22,12,1,6,0,27,0,1,0,2
"CSanta243",2011,"Columbia Blowfish","Coastal Plain League",51,187,29,52,8,2,3,31,8,5,19,0,51,0,1,1,0
"JBand244",2010,"Harrisonburg Turks","Valley League",31,72,5,12,1,0,0,10,1,0,4,0,11,3,0,0,1
"MBush245",2010,"Moses Lake Pirates","West Coast League",31,107,14,29,6,1,0,14,1,1,10,0,30,1,1,2,3
"LCampb246",2010,"Sag Harbor Whalers","Atlantic Collegiate",30,104,21,25,7,0,0,9,5,1,12,0,13,0,0,11,0
"JQuigl248",2010,"Quakertown Blazers","Atlantic Collegiate",30,88,25,31,11,3,1,25,4,0,16,0,18,0,0,8,0
"PThama250",2010,"Southampton Breakers","Atlantic Collegiate",30,100,6,23,4,0,0,11,1,0,18,0,27,0,0,1,0
"CKish251",2010,"Youses Orioles","Cal Ripken League",30,114,13,31,5,1,1,17,2,1,12,0,18,1,0,1,5
"CKish251",2011,"Bourne Braves","Cape Cod League",14,51,2,11,1,0,0,4,3,0,5,0,13,0,0,0,3
"CKish251",2012,"Bethesda Big Train","Cal Ripken League",38,156,25,47,12,1,1,27,3,4,12,0,30,0,1,1,1
"NMorto252",2010,"SLO Rattlers","California Collegiate League",30,95,13,21,1,2,0,6,9,1,10,0,23,1,0,1,1
"RFaiso253",2010,"Wilson Tobs","Coastal Plain League",30,99,12,16,1,0,0,4,2,0,3,0,8,4,1,1,5
"DKasso254",2010,"Thomasville HiToms","Coastal Plain League",30,108,6,22,3,0,1,8,0,0,7,0,34,1,1,3,0
"ODepab255",2010,"DeLand Suns","Florida Collegiate League",30,70,2,14,0,0,0,2,0,1,7,0,9,2,0,2,3
"TDye256",2010,"Winter Park Diamond Dawgs","Florida Collegiate League",30,99,20,25,8,1,0,13,3,1,10,0,25,1,0,2,5
"KKapan257",2010,"Oahu Paddlers","Hawaii Collegiate League",30,107,22,29,4,0,0,16,3,2,10,0,21,1,1,4,1
"PRodri258",2010,"Excelsior Springs Cougars","MINK League",30,96,16,28,5,0,2,6,3,0,4,0,7,4,0,0,1
"MJacob259",2010,"Lowell All-Americans","New England Collegiate League",30,86,5,15,2,0,0,4,3,1,14,0,24,2,1,2,4
"CLeon260",2010,"North Adams SteepleCats","New England Collegiate League",30,90,13,17,2,0,0,11,1,0,14,0,17,0,1,0,0
"BFarle261",2010,"Niagara Power","New York Collegiate",30,99,12,23,4,0,0,11,2,1,12,0,17,0,0,3,2
"AMarqu262",2010,"AC Nitros","New York Collegiate",30,93,14,25,6,0,1,12,4,1,9,0,21,3,0,0,3
"MMarro263",2010,"Webster Yankees","New York Collegiate",30,86,22,28,3,0,0,8,4,3,12,0,13,0,0,8,1
"JBulti264",2010,"Tennessee Tornado","Southern Collegiate League",30,103,11,27,8,1,0,12,1,1,12,0,14,0,1,0,3
"CMaas265",2010,"Carolina Chaos","Southern Collegiate League",30,90,6,26,9,0,0,15,0,0,8,0,18,2,1,1,2
"CMaas265",2011,"Carolina Chaos","Southern Collegiate League",23,64,11,19,2,0,2,14,0,0,3,0,6,4,1,0,0
"RCummi266",2010,"Alexandria Aces","Texas Collegiate League",30,96,8,20,2,2,0,11,2,1,9,0,23,0,0,0,0
"BLinds267",2010,"Alexandria Aces","Texas Collegiate League",30,75,5,15,3,0,0,6,1,2,8,0,18,0,0,0,0
"BColli268",2010,"Staunton Braves","Valley League",30,99,13,29,6,0,3,11,6,1,9,0,18,0,1,0,2
"DZylst269",2010,"Kitsap Bluejackets","West Coast League",30,88,15,27,5,0,0,13,2,2,8,0,16,3,2,3,4
"REspin270",2010,"Lackawanna Lumberjacks","Atlantic Collegiate",29,91,10,27,7,0,0,11,1,0,8,0,22,0,0,3,0
"DJohns271",2010,"Quakertown Blazers","Atlantic Collegiate",29,89,12,29,5,1,0,17,1,1,7,0,24,0,0,1,0
"DJohns271",2011,"Quakertown Blazers","Atlantic Collegiate",36,120,20,35,8,4,1,21,6,1,16,0,30,0,0,0,0
"DJohns271",2012,"Ballantyne Smokies","Southern Collegiate League",16,45,6,11,3,0,1,9,2,1,7,0,11,1,0,0,2
"DJohns271",2013,"Petersburg Generals","Coastal Plain League",43,124,13,26,6,1,0,8,7,1,9,0,31,1,1,6,0
"DJohns271",2014,"Pineville Pioneers","Southern Collegiate League",15,36,5,6,1,0,0,1,0,1,1,0,3,3,0,1,2
"JCousi272",2010,"Silver Spring-Takoma T-Bolts","Cal Ripken League",29,98,11,14,1,0,1,4,10,2,10,0,34,2,0,5,1
"JFiss274",2010,"Conejo Oaks","California Collegiate League",29,85,17,21,5,0,0,10,1,0,8,0,14,2,0,4,2
"MGreen275",2010,"Gastonia Grizzlies","Coastal Plain League",29,97,8,19,1,0,0,10,5,3,5,0,28,2,1,1,1
"THasti276",2010,"Edenton Steamers","Coastal Plain League",29,76,15,13,2,0,0,7,1,0,7,0,19,1,2,2,0
"CMarke277",2010,"Grand Lake Mariners","Great Lakes Collegiate League",29,83,11,21,1,2,0,8,2,2,7,0,31,7,0,2,2
"CSavas278",2010,"Lake Erie Monarchs","Great Lakes Collegiate League",29,72,6,16,2,0,0,7,0,1,5,0,15,2,0,1,1
"ZVick279",2010,"Xenia Scouts","Great Lakes Collegiate League",29,62,7,11,0,0,0,4,11,3,9,0,20,2,0,4,0
"ZHensl280",2010,"Waikiki Surfers","Hawaii Collegiate League",29,106,19,28,5,3,0,20,4,1,13,0,7,0,4,4,5
"MRamie281",2010,"Kamuela Paniolos","Hawaii Collegiate League",29,88,14,19,3,0,0,9,0,0,17,0,16,4,0,2,0
"DCasey282",2010,"Clarinda As","MINK League",29,93,16,25,6,1,0,11,3,0,9,0,15,0,0,4,6
"BLebla283",2010,"Chillicothe Mudcats","MINK League",29,87,9,18,6,0,0,8,5,2,6,0,28,1,1,5,3
"RLopez284",2010,"Excelsior Springs Cougars","MINK League",29,70,12,18,0,0,0,6,7,1,9,0,7,2,1,5,1
"TRente285",2010,"Sedalia Bombers","MINK League",29,88,17,21,4,0,1,11,5,1,12,0,31,2,1,5,0
"JSonne286",2010,"Holyoke Blue Sox","New England Collegiate League",29,84,11,22,6,1,0,8,3,1,20,0,24,2,0,0,0
"GSpenc288",2010,"Alexandria Beetles","Northwoods League",29,80,11,14,3,0,1,8,3,1,5,0,28,5,0,1,4
"GSpenc288",2011,"Rockville Express","Cal Ripken League",35,94,6,14,1,0,0,3,4,2,10,0,31,1,0,1,1
"AGenna289",2010,"AC Nitros","New York Collegiate",29,100,16,32,5,0,0,10,7,0,8,0,18,0,0,6,1
"EKehoe290",2010,"Oneonta Outlaws","New York Collegiate",29,105,14,34,2,0,1,14,2,2,10,0,9,1,0,1,3
"SMcgil291",2010,"AC Nitros","New York Collegiate",29,109,12,32,5,0,1,19,9,3,11,0,15,0,0,5,1
"MSeese292",2010,"Tennessee Tornado","Southern Collegiate League",29,94,14,25,1,1,0,12,8,2,10,0,28,1,0,0,0
"FRamir293",2010,"New Market Rebels","Valley League",29,95,11,26,1,1,3,10,0,0,13,0,23,1,0,2,3
"RSmith294",2010,"New Market Rebels","Valley League",29,88,11,21,5,0,0,4,3,1,13,0,22,0,2,0,2
"PGale295",2010,"Staten Island Tide","Atlantic Collegiate",28,85,12,23,7,0,0,10,2,0,7,0,9,0,0,0,0
"JSchae296",2010,"Staten Island Tide","Atlantic Collegiate",28,98,9,24,3,0,0,9,2,0,2,0,19,0,0,0,0
"NAbrah297",2010,"Columbia Blowfish","Coastal Plain League",28,87,10,16,2,0,0,4,3,0,6,0,18,0,2,5,1
"NAbrah297",2011,"Columbia Blowfish","Coastal Plain League",36,110,8,21,2,0,0,5,0,1,7,0,13,1,0,3,0
"NHille298",2010,"Gastonia Grizzlies","Coastal Plain League",28,72,6,9,1,0,0,3,3,1,12,0,17,1,1,2,0
"EKorsm299",2010,"Oahu Paddlers","Hawaii Collegiate League",28,96,18,30,4,1,0,16,5,1,14,0,8,3,1,5,4
"SAlvar300",2010,"Clarinda As","MINK League",28,92,14,30,3,0,0,10,11,4,14,0,24,3,0,1,0
"JFrank301",2010,"Joplin Outlaws","MINK League",28,82,4,17,3,0,0,7,5,4,10,0,27,2,2,0,1
"KRule302",2010,"Joplin Outlaws","MINK League",28,92,12,27,7,0,1,8,5,1,6,0,20,0,0,4,5
"KRule302",2011,"Hays Larks","Jayhawk League",0,41,0,11,1,0,0,3,0,0,0,0,0,0,0,0,0
"DFrazi303",2010,"Hornell Dodgers","New York Collegiate",28,83,10,18,4,0,0,8,4,2,14,0,18,0,0,2,3
"JJurin304",2010,"Alfred Thunder","New York Collegiate",28,96,15,29,1,3,0,15,8,3,16,0,13,1,0,8,2
"LDanie305",2010,"Carolina Chaos","Southern Collegiate League",28,86,13,25,7,1,0,13,0,0,4,0,14,3,0,1,4
"GWise306",2010,"Carolina Chaos","Southern Collegiate League",28,78,5,14,0,0,0,5,2,1,4,0,19,0,0,0,0
"AErb307",2010,"Harrisonburg Turks","Valley League",28,67,5,16,4,0,0,8,0,0,11,0,11,1,0,1,2
"BHenry308",2010,"Rockbridge Rapids","Valley League",28,99,12,24,4,0,2,13,3,1,6,0,26,0,0,0,2
"MAlbau309",2010,"Quakertown Blazers","Atlantic Collegiate",27,78,12,21,1,1,0,11,3,0,7,0,17,0,0,8,0
"NDepro310",2010,"Torrington Titans","Atlantic Collegiate",27,79,12,16,4,1,1,16,0,2,11,0,18,0,0,4,0
"MWill311",2010,"Lehigh Valley Catz","Atlantic Collegiate",27,95,23,31,4,1,0,13,3,2,16,0,10,0,0,1,0
"MWilli312",2010,"North Jersey Eagles","Atlantic Collegiate",27,81,10,15,4,1,0,7,4,2,6,0,31,0,0,4,0
"DLoren313",2010,"Columbia Blowfish","Coastal Plain League",27,87,10,16,3,0,0,6,8,3,5,0,18,1,0,3,0
"BDantz314",2010,"Winter Park Diamond Dawgs","Florida Collegiate League",27,96,26,36,7,2,3,29,4,1,17,0,13,0,2,1,0
"GBower315",2010,"Lima Locos","Great Lakes Collegiate League",27,70,8,9,1,1,0,5,0,0,6,0,20,3,1,0,2
"KNewbu316",2010,"Waimea Waves","Hawaii Collegiate League",27,97,21,30,6,1,2,21,4,1,12,0,12,0,1,4,0
"GCampf317",2010,"Clarinda As","MINK League",27,72,8,23,11,1,1,11,0,1,12,0,16,2,0,1,2
"WMcgin318",2010,"Joplin Outlaws","MINK League",27,90,10,22,4,1,0,6,4,1,9,0,14,3,1,2,1
"KWempe319",2010,"St. Josephs Mustangs","MINK League",27,72,21,21,4,0,0,9,6,0,9,0,11,2,0,7,1
"TDevit320",2010,"MV Dawgs","New York Collegiate",27,99,14,24,4,0,0,5,9,2,14,0,24,0,0,1,0
"SOfiel321",2010,"Niagara Power","New York Collegiate",27,91,14,29,4,0,0,15,0,0,21,0,11,0,0,0,4
"MO'Nei322",2010,"Alfred Thunder","New York Collegiate",27,75,10,22,2,0,0,14,1,0,11,0,19,1,0,1,3
"TReed323",2010,"Asheville Redbirds","Southern Collegiate League",27,70,13,20,2,2,1,10,9,2,11,0,20,3,0,7,1
"TReed323",2011,"Asheville Redbirds","Southern Collegiate League",24,60,7,11,2,0,0,4,5,1,9,0,24,2,1,2,0
"BSmith325",2010,"Brazos Valley Bombers","Texas Collegiate League",27,100,9,26,3,0,1,7,1,2,5,0,24,0,0,0,0
"BSmith325",2011,"Brazos Valley Bombers","Texas Collegiate League",58,212,28,52,14,1,4,41,1,1,25,0,33,3,3,3,4
"BSmith325",2012,"Brazos Valley Bombers","Texas Collegiate League",56,213,41,62,10,1,6,42,1,2,19,0,19,4,2,4,4
"KRufus326",2010,"Rockbridge Rapids","Valley League",27,71,16,14,2,1,2,9,10,2,21,0,25,2,0,10,0
"GVansi327",2010,"Front Royal Cardinals","Valley League",27,105,14,31,8,0,0,15,1,0,12,0,14,0,1,2,3
"MHansf328",2010,"Staten Island Tide","Atlantic Collegiate",26,88,13,24,3,0,0,8,0,2,11,0,19,0,0,2,0
"MMarna331",2010,"Hawaii Aliis","Hawaii Collegiate League",26,96,14,32,3,2,0,11,3,0,4,0,1,1,2,1,3
"SCarte332",2010,"Ozark Generals","MINK League",26,65,7,21,5,1,0,14,0,1,5,0,13,1,1,2,1
"SCarte332",2011,"Ozark Generals","MINK League",26,73,12,24,6,0,0,4,0,0,5,0,20,1,1,1,0
"KKurtz333",2010,"St. Josephs Mustangs","MINK League",26,74,10,17,6,0,0,7,3,2,10,0,23,0,1,1,0
"RKehl334",2010,"Green Bay Bullfrogs","Northwoods League",26,81,12,16,0,0,0,6,3,0,8,0,33,2,0,5,3
"ZMcCar335",2010,"Spartanburg Blue Eagles","Southern Collegiate League",26,69,5,14,3,0,0,3,0,0,4,0,28,0,1,1,3
"AStoup336",2010,"Waynesboro Generals","Valley League",26,87,12,24,4,0,0,11,1,0,5,0,19,5,1,2,4
"ACoron337",2010,"Sag Harbor Whalers","Atlantic Collegiate",25,87,7,21,5,0,0,14,1,0,4,0,14,0,0,2,0
"RTisch338",2010,"Southern Maryland Nationals","Cal Ripken League",25,46,4,7,1,0,0,9,0,1,6,0,12,1,2,3,1
"DBowde340",2010,"Oahu Paddlers","Hawaii Collegiate League",25,84,18,23,3,0,0,14,14,2,9,0,22,0,2,1,2
"SBradb341",2010,"Joplin Outlaws","MINK League",25,83,9,19,6,0,1,10,6,2,11,0,21,0,2,0,2
"JBreed342",2010,"Excelsior Springs Cougars","MINK League",25,60,8,11,1,0,0,2,1,2,4,0,22,0,0,0,1
"DSusdo343",2010,"Excelsior Springs Cougars","MINK League",25,80,7,23,8,0,0,11,1,4,9,0,2,1,1,1,5
"DSusdo343",2011,"Wisconsin Woodchucks","Northwoods League",47,182,31,61,11,0,2,28,16,7,18,0,18,0,6,2,5
"DSusdo343",2012,"Anchorage Bucs","Alaska Summer League",37,143,27,47,7,2,3,26,18,1,12,0,12,1,0,0,2
"JGarci344",2010,"Madison Mallards","Northwoods League",25,80,15,20,3,0,6,20,0,0,15,0,15,1,1,1,0
"CGriss345",2010,"Webster Yankees","New York Collegiate",25,84,7,23,5,1,0,16,1,0,7,0,16,1,0,2,1
"SJohns346",2010,"MV Dawgs","New York Collegiate",25,71,14,14,3,0,0,7,5,1,8,0,22,1,0,3,2
"KO'Boy347",2010,"Hornell Dodgers","New York Collegiate",25,81,16,15,7,0,1,12,1,0,13,0,30,1,0,7,1
"KO'Boy347",2011,"Southern Ohio Copperheads","Great Lakes Collegiate League",16,38,4,10,1,0,0,7,2,0,4,0,13,0,1,2,0
"JRamos348",2010,"Albany Dutchmen","New York Collegiate",25,83,7,18,1,0,0,11,6,2,4,0,12,1,0,1,1
"JHill349",2010,"Asheville Redbirds","Southern Collegiate League",25,57,6,13,2,0,3,13,0,0,2,0,18,0,1,2,0
"MIngol350",2010,"Statesville Owls","Southern Collegiate League",25,51,12,10,1,0,0,1,1,0,10,0,19,0,0,4,1
"AMeier351",2010,"Alexandria Aces","Texas Collegiate League",25,56,15,12,2,1,0,6,3,0,13,0,22,0,0,0,0
"SWerni352",2010,"North Texas Copperheads","Texas Collegiate League",25,62,5,12,2,0,0,3,6,4,3,0,10,0,0,0,0
"SWerni352",2011,"Winter Haven Loggerheads","Florida Collegiate League",9,19,2,3,0,0,0,1,3,0,2,0,3,1,0,0,0
"NLynd353",2010,"Covington Jacks","Valley League",25,54,4,8,3,0,0,1,0,0,7,0,23,2,0,1,1
"PPosto354",2010,"Covington Jacks","Valley League",25,56,6,8,0,0,0,2,1,0,11,0,18,2,0,4,2
"JHuwer355",2010,"Moses Lake Pirates","West Coast League",25,88,6,17,2,0,0,1,0,0,2,0,16,0,0,3,2
"TBargi356",2010,"North Jersey Eagles","Atlantic Collegiate",24,69,2,11,4,0,0,6,1,3,2,0,6,0,0,0,0
"JDicec357",2010,"Jersey Pilots","Atlantic Collegiate",24,90,13,25,6,1,0,13,4,1,7,0,17,0,0,2,0
"RLarus360",2010,"Southampton Breakers","Atlantic Collegiate",24,82,9,19,8,0,3,11,0,0,6,0,27,0,0,2,0
"ZSteel361",2010,"SLO Rattlers","California Collegiate League",24,78,12,17,3,1,0,3,4,1,10,0,21,1,0,2,1
"MSulli362",2010,"SLO Blues","California Collegiate League",24,85,10,17,4,0,0,10,1,2,12,0,26,1,0,1,1
"NGonza363",2010,"Sanford River Rats","Florida Collegiate League",24,79,6,15,4,0,1,13,0,0,7,0,15,1,1,5,3
"DDerst364",2010,"Lima Locos","Great Lakes Collegiate League",24,75,6,19,1,0,0,9,2,1,4,0,10,2,2,0,0
"ELippo365",2010,"Waimea Waves","Hawaii Collegiate League",24,87,14,23,1,0,0,8,10,0,11,0,15,3,0,3,3
"JKerbs366",2010,"Nevada Griffons","MINK League",24,69,14,13,2,0,0,4,2,0,9,0,23,0,1,0,0
"TLloyd367",2010,"Chillicothe Mudcats","MINK League",24,49,6,13,1,0,0,7,1,1,4,0,13,2,0,5,1
"DSmoli368",2010,"Omaha Diamond Spirit","MINK League",24,65,7,14,2,0,0,2,1,1,5,0,14,1,0,3,1
"DSmoli368",2011,"Omaha Diamond Spirit","MINK League",19,41,8,10,0,0,0,1,2,2,3,0,4,2,0,2,0
"DSmoli368",2012,"Omaha Diamond Spirit","MINK League",7,12,3,2,0,0,0,0,0,0,1,0,4,1,0,1,0
"JFrede369",2010,"Watertown Wizards","New York Collegiate",24,92,7,19,3,0,2,9,4,0,2,0,10,0,0,0,0
"PMoren370",2010,"Geneva Red Wings","New York Collegiate",24,38,6,7,1,0,0,7,1,0,6,0,5,0,0,3,1
"MHarri371",2010,"Asheville Redbirds","Southern Collegiate League",24,52,4,5,1,0,0,6,0,0,4,0,15,1,0,0,0
"SMulli373",2010,"Carolina Stingers","Southern Collegiate League",24,75,4,17,4,1,0,12,1,0,10,0,14,0,1,1,1
"SMulli373",2011,"Asheville Redbirds","Southern Collegiate League",27,54,6,11,1,0,2,4,0,0,5,0,14,0,0,0,4
"MTucke374",2010,"Carolina Stingers","Southern Collegiate League",24,80,10,20,8,0,0,18,2,0,9,0,22,2,1,4,2
"CVazqu375",2010,"Statesville Owls","Southern Collegiate League",24,64,8,12,1,0,0,5,0,3,6,0,9,2,1,0,2
"RWeath376",2010,"Morganton Aggies","Southern Collegiate League",24,71,11,17,1,0,0,9,4,0,6,0,10,0,0,1,0
"RWeath376",2011,"Columbia Blowfish","Coastal Plain League",32,113,17,27,4,0,0,12,4,3,19,0,20,3,1,2,0
"NSmith377",2010,"Kitsap Bluejackets","West Coast League",24,49,4,8,0,0,0,6,3,2,4,0,13,1,0,3,0
"CBarna378",2010,"Long Island Collegians","Atlantic Collegiate",23,72,10,11,2,0,1,9,2,1,9,0,26,0,0,2,0
"EWilli379",2010,"Southampton Breakers","Atlantic Collegiate",23,81,4,14,0,0,0,4,0,0,3,0,15,0,0,0,0
"DMeyer380",2010,"Team Vegas","California Collegiate League",23,45,6,7,1,0,0,1,4,2,7,0,24,1,0,1,0
"LSenel381",2010,"Sanford River Rats","Florida Collegiate League",23,60,8,12,1,0,0,10,4,1,5,0,12,3,0,0,1
"TKauwe382",2010,"Kamuela Paniolos","Hawaii Collegiate League",23,76,2,15,1,0,0,10,0,0,2,0,15,1,1,2,1
"DBrown383",2010,"Excelsior Springs Cougars","MINK League",23,70,10,14,4,0,3,11,0,3,11,0,13,0,0,1,2
"KKoels384",2010,"Joplin Outlaws","MINK League",23,64,7,12,0,0,0,6,5,3,7,0,23,2,0,2,1
"ASingl385",2010,"Chillicothe Mudcats","MINK League",23,39,5,7,0,0,0,4,2,1,4,0,5,1,0,4,1
"ASingl385",2011,"Chillicothe Mudcats","MINK League",14,20,4,3,1,0,0,0,1,0,4,0,7,1,0,1,0
"TDipra387",2010,"Sanford Mainers","New England Collegiate League",23,48,4,8,0,0,0,3,2,0,14,0,11,3,0,0,1
"JBrill388",2010,"Webster Yankees","New York Collegiate",23,84,10,20,3,0,1,10,2,2,8,0,19,1,0,3,1
"BMarti389",2010,"Elmira Pioneers","New York Collegiate",23,70,10,15,5,0,0,8,1,0,12,0,27,0,0,0,3
